return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
ret-031639,503080,791,2017-07-04,defective,1,812.39
ret-031640,503080,792,2017-06-17,wrong_size,2,1501.17
ret-031641,503083,599,2017-06-29,wrong_size,1,10344.01
ret-031642,503089,2412,2017-06-25,defective,2,2197.23
ret-031643,503107,930,2017-06-25,wrong_size,3,19438.52
ret-031644,503117,2388,2017-07-01,defective,2,6823.64
ret-031645,503120,1229,2017-06-23,changed_mind,2,5582.59
ret-031646,503135,487,2017-06-18,wrong_size,1,11809.83
ret-031647,503136,2086,2017-06-25,wrong_size,1,2828.64
ret-031648,503173,1172,2017-06-23,not_as_described,1,5172.5
ret-031649,503175,1912,2017-06-19,late_delivery,6,22672.86
ret-031650,503202,2385,2017-06-14,wrong_size,3,26433.45
ret-031651,503231,990,2017-06-28,wrong_size,1,4922.75
ret-031652,503242,927,2017-06-27,wrong_size,5,25356.36
ret-031653,503247,1223,2017-06-27,wrong_size,4,16121.29
ret-031654,503273,496,2017-06-28,changed_mind,1,9730.73
ret-031655,503274,2255,2017-07-02,wrong_size,6,3896.18
ret-031656,503284,1097,2017-06-29,wrong_size,4,13160.39
ret-031657,503284,1098,2017-07-01,wrong_size,1,3306.27
ret-031658,503298,1934,2017-06-18,defective,2,2915.56
ret-031659,503298,1935,2017-07-01,wrong_size,2,2984.15
ret-031661,503340,1191,2017-06-27,changed_mind,1,2967.32
ret-031662,503377,604,2017-07-02,wrong_size,4,23426.64
ret-031663,503421,2215,2017-06-28,changed_mind,2,7511.02
ret-031664,503427,2332,2017-06-25,not_as_described,2,10972.79
ret-031665,503456,438,2017-06-30,not_as_described,1,10852.51
ret-031666,503468,2343,2017-06-30,wrong_size,4,19166.02
ret-031667,503479,819,2017-07-05,wrong_size,3,38147.72
ret-031668,503482,580,2017-06-16,wrong_size,6,52837.23
ret-031670,503486,992,2017-06-24,defective,2,6304.97
ret-031671,503489,977,2017-07-04,late_delivery,4,21975.97
ret-031673,503527,761,2017-06-19,not_as_described,2,4375.37
ret-031674,503527,762,2017-06-20,not_as_described,2,3864.32
ret-031677,503601,792,2017-06-27,defective,3,2219.93
ret-031679,503631,491,2017-07-03,not_as_described,1,9627.11
ret-031680,503648,609,2017-06-20,wrong_size,1,9453.12
ret-031681,503667,910,2017-07-01,changed_mind,4,19332.9
ret-031682,503668,491,2017-06-25,not_as_described,4,42147.61
ret-031683,503689,977,2017-06-26,not_as_described,1,5841.36
ret-031684,503740,1000,2017-06-25,late_delivery,1,1139.99
ret-031685,503776,1740,2017-07-10,not_as_described,2,9968.88
ret-031689,503833,1178,2017-06-28,late_delivery,3,19353.38
ret-031690,503855,548,2017-07-02,defective,5,30910.98
ret-031691,503880,438,2017-07-09,defective,5,53536.55
ret-031692,503893,528,2017-07-13,changed_mind,3,21064.11
ret-031693,503908,26,2017-07-12,wrong_size,3,24473.08
ret-031694,503935,734,2017-07-10,late_delivery,2,7880.26
ret-031695,503986,2045,2017-06-22,defective,1,5311.75
ret-031697,504003,496,2017-07-03,not_as_described,3,32737.71
ret-031699,504019,512,2017-07-01,not_as_described,2,5326.21
ret-031701,504090,826,2017-06-29,wrong_size,5,53868.89
ret-031702,504100,1000,2017-06-28,defective,1,1053.25
ret-031703,504121,674,2017-07-06,wrong_size,3,23117.95
ret-031706,504159,939,2017-06-28,not_as_described,1,3997.17
ret-031707,504188,238,2017-07-10,wrong_size,2,7551.82
ret-031709,504237,1453,2017-07-02,wrong_size,2,8547.96
ret-031711,504279,2345,2017-06-30,wrong_size,1,4613.09
ret-031712,504282,1325,2017-07-09,changed_mind,4,16494.87
ret-031713,504282,1326,2017-07-05,wrong_size,2,9348.01
ret-031714,504297,702,2017-06-22,changed_mind,5,17514.86
ret-031715,504300,657,2017-07-08,not_as_described,2,20426.61
ret-031716,504304,1884,2017-06-30,wrong_size,5,51221.58
ret-031717,504330,762,2017-07-02,changed_mind,1,2038.33
ret-031718,504347,2381,2017-06-26,wrong_size,1,7554.59
ret-031719,504356,1009,2017-06-27,wrong_size,2,2634.37
ret-031720,504366,2090,2017-07-01,defective,2,7630.6
ret-031723,504433,2055,2017-06-24,wrong_size,2,14387.55
ret-031726,504473,965,2017-07-02,defective,1,5489.59
ret-031727,504513,609,2017-07-01,wrong_size,1,9845.48
ret-031729,504517,2412,2017-07-07,changed_mind,3,3620.51
ret-031732,504565,487,2017-06-29,wrong_size,2,24254.85
ret-031733,504565,976,2017-07-10,wrong_size,1,3552.76
ret-031734,504576,539,2017-06-28,wrong_size,1,13597.29
ret-031735,504582,676,2017-06-29,wrong_size,1,9782.07
ret-031737,504625,559,2017-06-25,defective,2,13502.24
ret-031738,504633,676,2017-06-25,not_as_described,1,8968.52
ret-031739,504653,2224,2017-06-27,wrong_size,1,688.84
ret-031740,504653,2225,2017-06-26,not_as_described,6,4465.67
ret-031742,504711,1092,2017-06-28,wrong_size,2,3950.33
ret-031743,504728,2054,2017-07-07,defective,4,26123.97
ret-031746,504767,759,2017-06-22,defective,5,8634.49
ret-031747,504769,733,2017-07-05,changed_mind,2,8470.6
ret-031748,504769,734,2017-06-22,wrong_size,5,20782.24
ret-031749,504782,966,2017-07-11,wrong_size,1,5357.77
ret-031750,504825,2097,2017-06-25,defective,1,5591.47
ret-031751,504838,2218,2017-06-24,wrong_size,2,3103.27
ret-031752,504838,2219,2017-06-24,changed_mind,3,5011.62
ret-031753,504850,2275,2017-07-02,changed_mind,4,18885.25
ret-031754,504913,1809,2017-07-01,changed_mind,3,7473.48
ret-031755,504927,2067,2017-07-04,wrong_size,1,5666.43
ret-031756,504930,777,2017-07-08,wrong_size,1,1308.3
ret-031757,504930,778,2017-07-05,not_as_described,8,11781.7
ret-031758,504932,426,2017-06-21,changed_mind,4,38572.0
ret-031759,504952,567,2017-07-03,wrong_size,3,28545.72
ret-031760,504979,433,2017-06-23,changed_mind,3,32306.78
ret-031761,505001,1009,2017-06-30,defective,3,3769.7
ret-031762,505003,2098,2017-07-12,wrong_size,1,3405.71
ret-031763,505013,759,2017-06-29,wrong_size,2,3370.69
ret-031764,505014,966,2017-06-27,changed_mind,1,5679.85
ret-031765,505016,604,2017-06-23,late_delivery,5,30730.25
ret-031768,505034,2236,2017-07-07,changed_mind,2,4342.37
ret-031769,505034,2237,2017-06-28,wrong_size,5,9317.64
ret-031771,505042,808,2017-07-07,not_as_described,2,8132.23
ret-031772,505045,1115,2017-06-29,defective,1,4707.94
ret-031773,505125,927,2017-07-04,late_delivery,1,5236.35
ret-031774,505135,989,2017-07-03,defective,3,15027.83
ret-031775,505144,2213,2017-07-03,not_as_described,2,1948.71
ret-031776,505154,491,2017-07-06,wrong_size,2,19047.63
ret-031778,505170,1489,2017-07-09,defective,4,12790.39
ret-031779,505170,1490,2017-07-09,changed_mind,1,3129.66
ret-031780,505193,2064,2017-06-25,wrong_size,2,11751.32
ret-031781,505199,548,2017-06-23,wrong_size,5,29341.94
ret-031782,505200,939,2017-07-04,wrong_size,2,7963.36
ret-031784,505213,487,2017-07-09,wrong_size,1,12622.96
ret-031785,505245,2199,2017-07-11,changed_mind,3,6185.16
ret-031786,505277,1325,2017-07-07,wrong_size,1,4546.18
ret-031788,505351,939,2017-07-13,wrong_size,4,16734.88
ret-031789,505369,2084,2017-07-12,defective,4,27828.07
ret-031790,505374,1009,2017-06-26,wrong_size,3,3859.39
ret-031791,505528,1124,2017-07-08,not_as_described,3,19807.97
ret-031792,505546,2047,2017-06-25,not_as_described,3,11571.45
ret-031793,505563,1155,2017-07-05,defective,1,5561.59
ret-031794,505593,26,2017-06-24,wrong_size,1,8035.11
ret-031795,505594,1089,2017-07-08,wrong_size,1,4090.12
ret-031797,505610,2064,2017-07-02,wrong_size,6,36134.07
ret-031798,505655,2064,2017-07-06,defective,1,5719.47
ret-031799,505667,26,2017-06-29,wrong_size,4,34559.04
ret-031800,505687,1811,2017-07-03,wrong_size,3,7999.9
ret-031801,505698,782,2017-06-27,wrong_size,3,3606.14
ret-031804,505748,572,2017-07-04,wrong_size,2,10560.18
ret-031805,505758,1171,2017-06-30,not_as_described,5,20538.05
ret-031807,505780,426,2017-07-03,not_as_described,1,11138.79
ret-031809,505841,2388,2017-07-06,late_delivery,3,10119.81
ret-031810,505862,2054,2017-07-07,wrong_size,1,7194.39
ret-031811,505864,981,2017-06-22,changed_mind,5,8970.53
ret-031812,505870,496,2017-07-09,changed_mind,3,31768.15
ret-031816,505889,599,2017-06-20,wrong_size,2,18261.78
ret-031817,505901,1129,2017-07-05,wrong_size,1,5300.79
ret-031818,505907,2054,2017-06-29,late_delivery,2,14039.78
ret-031819,505930,415,2017-07-03,changed_mind,2,19855.75
ret-031820,505955,2212,2017-06-26,not_as_described,3,2869.4
ret-031821,505955,2213,2017-07-02,defective,1,890.58
ret-031825,506005,981,2017-07-02,changed_mind,4,7778.18
ret-031826,506032,580,2017-07-10,not_as_described,1,9421.55
ret-031827,506037,761,2017-07-08,not_as_described,6,12275.59
ret-031828,506039,1182,2017-07-01,not_as_described,1,1956.3
ret-031829,506048,1182,2017-07-12,not_as_described,4,8187.46
ret-031831,506078,745,2017-06-28,changed_mind,8,20450.07
ret-031832,506078,746,2017-07-08,defective,2,5063.72
ret-031833,506079,599,2017-07-03,changed_mind,1,10383.89
ret-031834,506109,650,2017-07-05,defective,1,5738.53
ret-031835,506115,548,2017-07-02,changed_mind,2,12089.11
ret-031836,506123,415,2017-07-04,not_as_described,3,30229.5
ret-031837,506128,2066,2017-07-05,defective,4,17174.84
ret-031839,506162,1916,2017-07-11,late_delivery,2,6440.61
ret-031841,506196,491,2017-07-09,defective,1,10598.89
ret-031842,506238,676,2017-07-05,wrong_size,1,8476.54
ret-031843,506251,438,2017-07-08,changed_mind,1,10770.08
ret-031844,506264,491,2017-07-07,defective,1,9975.95
ret-031845,506279,548,2017-07-02,changed_mind,3,17516.36
ret-031846,506327,548,2017-07-11,defective,3,18452.99
ret-031847,506374,989,2017-06-30,wrong_size,7,35316.79
ret-031848,506375,966,2017-07-15,changed_mind,5,27898.26
ret-031850,506404,2371,2017-06-28,defective,3,19525.19
ret-031853,506451,674,2017-07-10,wrong_size,2,16521.96
ret-031855,506463,2045,2017-07-02,changed_mind,3,15954.35
ret-031856,506523,2365,2017-07-10,wrong_size,1,5933.57
ret-031858,506570,496,2017-07-01,wrong_size,2,22699.14
ret-031859,506571,438,2017-07-02,not_as_described,3,31572.8
ret-031861,506620,966,2017-06-29,defective,2,11399.56
ret-031862,506622,580,2017-07-13,wrong_size,2,17440.85
ret-031864,506664,2236,2017-07-03,changed_mind,1,1957.33
ret-031866,506731,1989,2017-07-06,wrong_size,2,8034.88
ret-031867,506737,762,2017-07-03,defective,3,5677.02
ret-031868,506750,990,2017-07-03,not_as_described,1,5038.98
ret-031869,506765,2412,2017-06-30,wrong_size,1,1190.09
ret-031870,506811,2380,2017-07-01,wrong_size,5,18703.92
ret-031873,506822,2058,2017-07-09,defective,2,6305.39
ret-031875,506858,2213,2017-07-16,late_delivery,2,1926.27
ret-031876,506883,2269,2017-07-12,wrong_size,1,3731.62
ret-031877,506961,745,2017-07-14,defective,2,5187.64
ret-031878,506961,746,2017-07-17,wrong_size,1,2294.71
ret-031879,506981,2054,2017-07-02,defective,1,6251.47
ret-031880,506992,1136,2017-07-15,not_as_described,3,24641.99
ret-031881,506995,491,2017-07-05,wrong_size,2,21784.27
ret-031882,507020,1008,2017-07-14,not_as_described,3,9478.88
ret-031884,507038,981,2017-07-16,defective,3,5560.4
ret-031885,507040,2236,2017-07-06,changed_mind,3,5770.6
ret-031886,507049,596,2017-07-13,late_delivery,2,17252.15
ret-031887,507069,400,2017-06-30,defective,3,30118.71
ret-031888,507099,1000,2017-06-29,wrong_size,5,5164.19
ret-031889,507103,2402,2017-07-09,not_as_described,4,15003.1
ret-031890,507133,794,2017-07-05,wrong_size,2,1942.82
ret-031891,507136,1496,2017-07-19,late_delivery,3,13578.05
ret-031892,507149,993,2017-07-14,not_as_described,2,7666.71
ret-031893,507151,1129,2017-07-13,wrong_size,2,10455.08
ret-031894,507162,438,2017-07-02,defective,1,11647.4
ret-031895,507169,1319,2017-06-27,wrong_size,1,4459.92
ret-031896,507202,791,2017-07-11,defective,2,1393.11
ret-031897,507262,2275,2017-07-04,changed_mind,6,27022.18
ret-031899,507267,808,2017-07-12,defective,2,7445.32
ret-031900,507291,491,2017-07-13,defective,1,11252.58
ret-031902,507351,777,2017-07-15,defective,2,2745.39
ret-031903,507351,778,2017-07-13,wrong_size,1,1395.2
ret-031904,507407,1175,2017-07-16,changed_mind,4,30494.28
ret-031906,507434,1454,2017-06-29,defective,7,34388.63
ret-031908,507455,487,2017-07-02,defective,1,11937.65
ret-031909,507517,2055,2017-06-30,defective,3,18760.45
ret-031910,507549,1000,2017-07-09,defective,1,1098.27
ret-031913,507602,791,2017-06-28,wrong_size,5,4094.48
ret-031914,507602,792,2017-07-01,changed_mind,5,3746.89
ret-031915,507610,690,2017-07-08,wrong_size,4,17632.26
ret-031916,507615,433,2017-07-11,defective,1,9650.98
ret-031918,507665,443,2017-07-06,wrong_size,1,10596.66
ret-031919,507690,497,2017-06-27,late_delivery,1,16413.95
ret-031921,507821,2064,2017-07-01,wrong_size,2,12411.21
ret-031922,507837,559,2017-07-02,wrong_size,2,14662.78
ret-031923,507897,548,2017-07-06,defective,4,22734.02
ret-031925,507931,438,2017-07-04,wrong_size,5,57649.75
ret-031926,507955,993,2017-07-06,defective,1,4275.01
ret-031927,507966,491,2017-07-16,defective,1,10570.38
ret-031928,507972,1053,2017-07-06,changed_mind,4,13394.24
ret-031929,507998,1191,2017-07-09,changed_mind,4,11623.56
ret-031931,508066,2252,2017-07-11,not_as_described,3,4446.11
ret-031933,508089,2412,2017-07-06,defective,1,1214.97
ret-031934,508095,791,2017-07-08,wrong_size,5,3429.48
ret-031935,508096,2365,2017-06-30,defective,1,6309.13
ret-031936,508105,1106,2017-07-17,defective,4,11726.94
ret-031937,508114,496,2017-07-17,late_delivery,3,29779.51
ret-031938,508124,674,2017-07-14,wrong_size,6,45718.68
ret-031939,508128,2388,2017-07-16,changed_mind,2,7242.78
ret-031940,508163,715,2017-07-15,late_delivery,3,4837.7
ret-031945,508217,1811,2017-07-09,wrong_size,2,4573.98
ret-031948,508260,2016,2017-07-14,wrong_size,1,3518.01
ret-031949,508275,992,2017-07-10,changed_mind,2,6626.91
ret-031950,508306,1520,2017-07-16,not_as_described,1,2419.5
ret-031951,508310,2331,2017-07-20,late_delivery,7,47798.68
ret-031952,508318,690,2017-07-21,defective,8,36386.41
ret-031953,508337,981,2017-07-15,defective,4,8189.78
ret-031954,508393,433,2017-07-03,wrong_size,1,10949.13
ret-031955,508429,443,2017-07-12,wrong_size,6,61912.25
ret-031956,508429,952,2017-07-15,not_as_described,1,2967.0
ret-031957,508430,1131,2017-07-04,wrong_size,1,4649.78
ret-031959,508436,907,2017-07-08,changed_mind,1,6637.79
ret-031960,508444,2004,2017-07-07,late_delivery,2,10592.84
ret-031962,508500,2393,2017-07-06,changed_mind,2,2275.17
ret-031963,508501,2192,2017-07-12,wrong_size,6,15432.44
ret-031965,508523,2084,2017-07-17,wrong_size,4,30534.08
ret-031966,508532,2295,2017-07-18,changed_mind,3,31849.89
ret-031967,508625,2045,2017-07-08,defective,1,4727.82
ret-031968,508661,487,2017-07-22,changed_mind,7,88608.73
ret-031969,508664,426,2017-07-06,defective,4,39740.45
ret-031971,508764,1829,2017-07-15,changed_mind,2,7658.27
ret-031972,508785,487,2017-07-17,defective,3,35123.11
ret-031975,508823,1006,2017-07-07,defective,4,3874.55
ret-031976,508849,2115,2017-07-19,not_as_described,3,19964.42
ret-031977,508854,1006,2017-07-15,changed_mind,2,1996.9
ret-031979,508867,8,2017-06-29,defective,3,15399.19
ret-031980,508885,1058,2017-07-08,not_as_described,2,2272.27
ret-031983,508996,604,2017-07-18,wrong_size,1,4586.3
ret-031984,509007,2054,2017-07-07,wrong_size,2,11226.76
ret-031985,509013,2098,2017-07-12,not_as_described,2,6025.56
ret-031987,509016,2277,2017-07-14,not_as_described,2,5152.62
ret-031988,509017,993,2017-07-08,wrong_size,1,3194.77
ret-031989,509043,2045,2017-07-18,not_as_described,2,8720.32
ret-031990,509054,1986,2017-07-16,late_delivery,1,1418.31
ret-031993,509132,528,2017-07-11,not_as_described,1,5850.37
ret-031994,509135,2295,2017-07-18,wrong_size,8,63194.28
ret-031995,509136,487,2017-07-14,wrong_size,7,70926.88
ret-031996,509142,1853,2017-07-20,late_delivery,1,3159.35
ret-031997,509163,2331,2017-07-05,not_as_described,1,5955.55
ret-031998,509166,2084,2017-07-17,not_as_described,7,42385.72
ret-031999,509166,2393,2017-07-21,wrong_size,3,2725.18
ret-032001,509194,609,2017-07-08,defective,2,16637.01
ret-032002,509225,966,2017-07-16,defective,1,4511.6
ret-032003,509268,400,2017-07-17,late_delivery,2,14166.91
ret-032005,509280,1182,2017-07-10,defective,4,6597.79
ret-032006,509296,1982,2017-07-11,wrong_size,2,6564.41
ret-032007,509301,487,2017-07-11,late_delivery,1,10456.7
ret-032008,509315,2252,2017-07-12,wrong_size,3,3257.88
ret-032009,509315,2253,2017-07-25,not_as_described,2,2394.66
ret-032010,509322,2332,2017-07-23,wrong_size,4,19156.27
ret-032012,509371,2192,2017-07-07,changed_mind,3,5461.71
ret-032014,509397,2090,2017-07-23,wrong_size,2,5887.46
ret-032015,509419,1212,2017-07-12,changed_mind,1,3760.72
ret-032016,509465,1920,2017-07-20,changed_mind,1,2445.74
ret-032017,509477,1052,2017-07-17,changed_mind,4,8643.03
ret-032018,509489,1995,2017-07-21,changed_mind,1,3933.76
ret-032019,509508,2223,2017-07-14,wrong_size,3,6688.58
ret-032020,509510,528,2017-07-24,wrong_size,2,11026.31
ret-032021,509515,438,2017-07-16,changed_mind,4,38071.88
ret-032022,509530,797,2017-07-16,changed_mind,4,11526.49
ret-032023,509533,1391,2017-07-11,wrong_size,3,4545.51
ret-032024,509540,2058,2017-07-13,not_as_described,2,5397.04
ret-032025,509551,580,2017-07-22,wrong_size,3,21492.4
ret-032026,509587,2055,2017-07-07,defective,1,5715.82
ret-032027,509603,1172,2017-07-13,changed_mind,1,4133.34
ret-032028,509633,1000,2017-07-10,wrong_size,5,4209.1
ret-032033,509701,487,2017-07-06,defective,2,20721.72
ret-032034,509703,650,2017-07-14,wrong_size,5,23227.25
ret-032035,509717,426,2017-07-13,wrong_size,1,8674.44
ret-032037,509760,565,2017-07-24,not_as_described,1,8385.81
ret-032038,509796,496,2017-07-21,late_delivery,3,25576.29
ret-032039,509807,1995,2017-07-23,defective,6,25507.07
ret-032040,509810,2066,2017-07-09,wrong_size,1,3471.47
ret-032041,509825,1214,2017-07-09,defective,6,37311.24
ret-032043,509856,400,2017-07-15,changed_mind,2,15473.18
ret-032044,509906,487,2017-07-09,wrong_size,3,27292.71
ret-032045,509924,1212,2017-07-17,wrong_size,1,3573.94
ret-032046,509945,1983,2017-07-09,wrong_size,2,6960.5
ret-032047,509969,992,2017-07-25,late_delivery,1,2561.18
ret-032048,509997,760,2017-07-20,wrong_size,3,4166.96
ret-032049,510009,791,2017-07-22,wrong_size,1,643.55
ret-032050,510013,981,2017-07-29,defective,3,4574.54
ret-032051,510052,759,2017-07-16,wrong_size,1,1399.53
ret-032052,510058,930,2017-07-18,defective,4,18097.09
ret-032053,510063,736,2017-07-10,wrong_size,2,7299.55
ret-032055,510074,2004,2017-07-14,not_as_described,2,7728.14
ret-032056,510085,1002,2017-07-06,changed_mind,2,4990.39
ret-032057,510104,1809,2017-07-15,wrong_size,1,2236.4
ret-032058,510104,2331,2017-07-09,changed_mind,4,21467.87
ret-032059,510105,2269,2017-07-06,wrong_size,1,3098.73
ret-032060,510128,907,2017-07-17,wrong_size,3,16780.49
ret-032061,510149,2145,2017-07-11,changed_mind,6,22737.91
ret-032062,510152,1325,2017-07-13,changed_mind,1,3578.29
ret-032063,510156,791,2017-07-21,changed_mind,7,4507.67
ret-032064,510156,792,2017-07-24,defective,3,1969.27
ret-032065,510176,779,2017-07-08,late_delivery,3,8587.56
ret-032066,510176,780,2017-07-07,wrong_size,1,3142.08
ret-032068,510265,792,2017-07-27,not_as_described,3,2079.28
ret-032069,510273,415,2017-07-15,wrong_size,2,13632.14
ret-032070,510286,487,2017-07-23,not_as_described,5,49568.1
ret-032072,510324,2380,2017-07-11,late_delivery,4,10953.21
ret-032073,510330,760,2017-07-17,not_as_described,3,4456.74
ret-032075,510355,2054,2017-07-15,changed_mind,2,11274.64
ret-032076,510359,910,2017-07-14,defective,3,12254.76
ret-032077,510361,794,2017-07-06,late_delivery,2,1566.58
ret-032078,510365,609,2017-07-21,late_delivery,1,8415.97
ret-032079,510365,676,2017-07-13,defective,2,15590.53
ret-032080,510367,491,2017-07-25,not_as_described,2,18082.11
ret-032081,510426,854,2017-07-18,wrong_size,2,12118.32
ret-032082,510479,660,2017-07-09,not_as_described,3,20439.95
ret-032083,510506,1217,2017-07-28,wrong_size,5,26769.65
ret-032084,510516,567,2017-07-14,changed_mind,3,24173.14
ret-032085,510527,690,2017-07-11,late_delivery,6,20561.07
ret-032086,510529,1229,2017-07-07,defective,2,5226.9
ret-032087,510544,1994,2017-07-17,defective,3,18045.11
ret-032088,510564,2332,2017-07-12,defective,4,18808.6
ret-032089,510565,733,2017-07-06,changed_mind,3,9392.63
